order_id,date,customer,product,category,amount
2407,2026-04-22,Customer_183,Laptop,Electronics,44484
2408,2026-03-27,Customer_429,Mobile,Electronics,62587
2409,2026-03-11,Customer_665,Headphones,Electronics,62329
2410,2026-02-27,Customer_652,Speaker,Electronics,52655
2411,2026-01-26,Customer_158,Headphones,Electronics,12168
2412,2026-04-09,Customer_436,Tablet,Electronics,88890
2413,2026-01-21,Customer_468,Headphones,Electronics,46420
2414,2026-03-23,Customer_442,Headphones,Electronics,75819
2415,2026-01-21,Customer_783,Tablet,Electronics,N/A
2416,2026-04-15,Customer_228,Laptop,Electronics,84121rs
2417,2026-01-12,Customer_643,Mobile,Electronics,71139
2418,2026-04-04,Customer_552,Speaker,Electronics,73997
2419,2026-03-20,Customer_462,Speaker,Electronics,87459
2420,2026-04-16,Customer_404,Laptop,Electronics,72285
2421,2026-03-06,Customer_698,Headphones,Electronics,28613
2422,2026-03-24,Customer_141,Headphones,Electronics,1794
2423,2026-03-25,Customer_90,Laptop,Electronics,84971
2424,2026-02-04,Customer_562,Speaker,Electronics,75218
2425,2026-01-26,Customer_104,Laptop,Electronics,27383
2426,2026-02-18,Customer_629,Camera,Electronics,30386
2427,2026-03-15,Customer_532,Headphones,Electronics,65173
2428,2026-02-17,Customer_92,Laptop,Electronics,12032
2429,2026-01-14,Customer_220,Smartwatch,Electronics,57773
2430,2026-03-15,Customer_235,Smartwatch,Electronics,88920
2431,2026-01-19,Customer_63,Laptop,Electronics,93499
2432,2026-02-23,Customer_723,Camera,Electronics,33855
2433,2026-04-24,Customer_192,Headphones,Electronics,74710
2434,2026-03-23,Customer_474,Tablet,Electronics,45065
2435,2026-02-26,Customer_606,Laptop,Electronics,52856
2436,2026-04-04,Customer_123,Headphones,Electronics,N/A
2437,2026-04-20,Customer_541,Speaker,Electronics,9377
2438,2026-03-06,Customer_115,Smartwatch,Electronics,7563
2439,2026-02-18,Customer_139,Camera,Electronics,N/A
2440,2026-02-22,Customer_523,Speaker,Electronics,69863
2441,2026-02-17,,Mobile,Electronics,56364
2442,2026-03-08,,Mobile,Electronics,84070
2443,2026-04-03,Customer_53,Speaker,Electronics,18092
2444,2026-01-15,Customer_678,Headphones,Electronics,73686
2445,2026-04-12,Customer_272,Camera,Electronics,87965
2446,2026-04-29,Customer_91,Smartwatch,Electronics,73680
2447,2026-01-15,Customer_446,Camera,Electronics,7654
2448,2026-02-12,Customer_210,Headphones,Electronics,N/A
2449,2026-02-09,Customer_657,Camera,Electronics,19779
2450,2026-04-26,Customer_528,Mobile,Electronics,45341
2451,2026-03-09,Customer_530,,Electronics,67898rs
2452,2026-01-14,Customer_152,Camera,Electronics,9054
2453,2026-01-14,Customer_237,Headphones,Electronics,36386
2454,2026-04-03,Customer_50,Laptop,Electronics,87781
2455,2026-03-16,Customer_419,Camera,Electronics,32821
2456,2026-01-07,Customer_797,Speaker,Electronics,70388
2457,2026-02-11,Customer_343,Smartwatch,Electronics,64309
2458,2026-01-13,Customer_200,,Electronics,N/Ars
2459,2026-02-24,Customer_445,Tablet,Electronics,50202
2460,2026-01-19,Customer_793,Smartwatch,Electronics,86874
2461,2026-03-11,Customer_784,Tablet,Electronics,82977
2462,2026-04-10,Customer_169,Headphones,Electronics,35013
2463,2026-01-10,Customer_259,Camera,Electronics,27635
2464,2026-04-01,Customer_103,Mobile,Electronics,38037
2465,2026-03-01,Customer_795,Speaker,Electronics,18610
2466,2026-04-19,Customer_42,Tablet,Electronics,26372
2467,2026-03-10,Customer_482,Speaker,Electronics,16841
2468,2026-03-20,Customer_544,Mobile,Electronics,36521rs
2469,2026-03-17,Customer_433,Tablet,Electronics,N/A
2470,2026-02-08,Customer_459,,Electronics,6260
2471,2026-03-31,Customer_512,Mobile,Electronics,44838
2472,2026-01-26,Customer_390,Headphones,electronics,48111
2473,2026-03-15,Customer_412,Tablet,Electronics,13311
2474,2026-04-18,,Headphones,Electronics,21208
2475,2026-05-01,Customer_224,Mobile,Electronics,60899
2476,2026-04-08,,Smartwatch,Electronics,7437
2477,2026-03-12,Customer_532,Smartwatch,electronics,79695
2478,2026-02-25,Customer_44,Headphones,Electronics,498
2479,2026-04-09,Customer_778,Laptop,Electronics,41615
2480,2026-04-22,Customer_345,Camera,Electronics,89854
2481,2026-02-25,Customer_530,Laptop,Electronics,70211
2482,2026-02-09,Customer_387,Speaker,Electronics,53355
2483,2026-02-26,Customer_4,Speaker,Electronics,76501
2484,2026-02-04,Customer_727,Speaker,Electronics,91859
2485,2026-04-14,Customer_196,Smartwatch,Electronics,63394
2486,2026-04-22,Customer_379,Mobile,Electronics,32055
2487,2026-01-01,Customer_51,Mobile,Electronics,58247
2488,2026-01-29,Customer_388,Tablet,Electronics,68062
2489,2026-01-24,Customer_528,Tablet,Electronics,20996
2490,2026-04-15,Customer_76,Mobile,Electronics,67300rs
2491,2026-04-23,Customer_477,Speaker,Electronics,24200
2492,2026-02-21,Customer_540,Smartwatch,Electronics,71400
2493,2026-03-14,Customer_690,Laptop,Electronics,32068
2494,2026-01-18,Customer_203,Mobile,Electronics,78909
2495,2026-03-29,Customer_59,Mobile,Electronics,18428
2496,2026-03-18,Customer_419,Smartwatch,Electronics,60793
2497,2026-03-26,Customer_193,Camera,Electronics,43852
2498,2026-03-09,Customer_237,Camera,Electronics,83223
2499,2026-02-24,Customer_4,Laptop,Electronics,2897
2500,2026-03-27,Customer_320,Speaker,Electronics,72196
2501,2026-04-14,,Camera,Electronics,64319
2502,2026-01-08,Customer_739,Mobile,Electronics,57429
2503,2026-03-11,Customer_791,Tablet,Electronics,88912
2504,2026-04-28,Customer_735,,Electronics,85370
2505,2026-01-29,Customer_352,Tablet,Electronics,74107
2506,2026-02-09,Customer_597,Headphones,Electronics,62992
2507,2026-03-24,Customer_126,Mobile,Electronics,140
2508,2026-01-29,Customer_556,Speaker,Electronics,N/A
2509,2026-01-13,Customer_18,Camera,Electronics,76000
2510,2026-04-08,Customer_766,Smartwatch,Electronics,7846
2511,2026-04-04,Customer_219,Camera,electronics,43850
2512,2026-03-26,Customer_127,Tablet,Electronics,53067
2513,2026-03-29,Customer_28,Laptop,Electronics,37477
2514,2026-03-15,Customer_333,,Electronics,45156
2515,2026-01-04,Customer_134,Tablet,Electronics,N/A
2516,2026-04-13,Customer_442,Smartwatch,electronics,30445
2517,2026-01-18,Customer_764,Mobile,Electronics,12326
2518,2026-02-02,Customer_495,,Electronics,52029
2519,2026-03-21,Customer_466,Smartwatch,Electronics,14151
2520,2026-01-11,,Mobile,Electronics,32328
2521,2026-01-20,Customer_694,Headphones,Electronics,9688
2522,2026-01-14,Customer_48,,Electronics,3272
2523,2026-04-25,Customer_693,Smartwatch,Electronics,96017
2524,2026-03-26,Customer_127,Speaker,Electronics,98751
2525,2026-02-06,Customer_719,,Electronics,19316
2526,2026-01-19,Customer_582,Smartwatch,Electronics,65895
2527,2026-01-13,Customer_501,Smartwatch,Electronics,48805
2528,2026-01-29,Customer_707,Speaker,Electronics,52335
2529,2026-04-28,Customer_737,Headphones,Electronics,N/A
2530,2026-03-06,Customer_205,Camera,Electronics,20621
2531,2026-03-24,Customer_429,Tablet,Electronics,99177
2532,2026-04-11,,Headphones,Electronics,48363
2533,2026-03-23,Customer_446,Tablet,Electronics,73009
2534,2026-03-18,Customer_44,,Electronics,69267
2535,2026-02-20,Customer_693,Mobile,Electronics,53128
2536,2026-03-14,Customer_185,Headphones,Electronics,48754
2537,2026-03-05,Customer_93,Smartwatch,Electronics,83762rs
2538,2026-01-26,Customer_69,Camera,Electronics,78272
2539,2026-04-09,Customer_46,Smartwatch,Electronics,22017
2540,2026-03-03,Customer_386,Mobile,electronics,28219
2541,2026-01-05,,Speaker,Electronics,90879
2542,2026-03-28,Customer_500,Laptop,Electronics,N/A
2543,2026-02-15,Customer_709,Speaker,Electronics,65260
2544,2026-01-24,Customer_794,Headphones,Electronics,80144
2545,2026-04-07,Customer_368,Mobile,Electronics,84106
2546,2026-01-15,,Smartwatch,Electronics,14205rs
2547,2026-04-25,,,Electronics,99051
2548,2026-01-21,Customer_523,Tablet,Electronics,34222
2549,2026-03-05,Customer_384,Laptop,Electronics,45837
2550,2026-04-12,Customer_221,Mobile,Electronics,96266
2551,2026-02-17,Customer_497,Headphones,Electronics,39429
2552,2026-02-22,,Camera,Electronics,8807
2553,2026-02-04,,Laptop,Electronics,86092
2554,2026-01-05,Customer_515,Tablet,Electronics,1550
2555,2026-04-12,Customer_467,Tablet,electronics,5348
2556,2026-03-14,Customer_34,Laptop,Electronics,84851
2557,2026-04-23,Customer_248,Mobile,Electronics,94971
2558,2026-02-10,Customer_542,,Electronics,53666
2559,2026-03-01,Customer_11,Headphones,Electronics,61958
2560,2026-04-27,Customer_644,Headphones,Electronics,79102
2561,2026-01-11,Customer_779,Smartwatch,Electronics,77856
2562,2026-03-25,Customer_445,Tablet,Electronics,30655
2563,2026-03-18,Customer_385,Tablet,Electronics,26731
2564,2026-04-25,Customer_156,Headphones,Electronics,34835
2565,2026-03-11,Customer_650,Mobile,Electronics,99023
2566,2026-03-09,Customer_320,Tablet,Electronics,52520rs
2567,2026-01-06,Customer_105,Laptop,Electronics,46200
2568,2026-02-21,Customer_702,Tablet,Electronics,97513
2569,2026-03-11,Customer_28,Headphones,Electronics,35604
2570,2026-03-27,Customer_334,,Electronics,96352
2571,2026-04-09,Customer_132,,Electronics,72636
2572,2026-01-11,Customer_728,,Electronics,67438
2573,2026-02-07,Customer_220,Smartwatch,Electronics,90584
2574,2026-03-10,Customer_148,Laptop,Electronics,95147
2575,2026-02-14,Customer_41,Tablet,Electronics,95716
2576,2026-01-28,Customer_432,Tablet,Electronics,39421
2577,2026-02-05,Customer_344,Smartwatch,Electronics,76152
2578,2026-04-15,Customer_85,Camera,Electronics,31717
2579,2026-01-27,Customer_779,Camera,Electronics,19268
2580,2026-03-13,Customer_680,,Electronics,50075
2581,2026-01-27,Customer_403,Headphones,Electronics,94338
2582,2026-02-07,Customer_313,Headphones,Electronics,40311
2583,2026-02-18,Customer_487,Camera,Electronics,53903
2584,2026-01-02,Customer_505,Speaker,Electronics,38701
2585,2026-03-14,Customer_473,Headphones,Electronics,8300
2586,2026-04-09,Customer_29,Mobile,Electronics,99367
2587,2026-04-15,Customer_430,Camera,Electronics,87895
2588,2026-03-12,,,electronics,3322
2589,2026-01-10,Customer_498,Headphones,Electronics,78672
2590,2026-01-24,Customer_251,Headphones,electronics,38403
2591,2026-01-12,Customer_351,Speaker,Electronics,48434
2592,2026-03-30,Customer_257,,Electronics,27068
2593,2026-04-25,Customer_575,Headphones,Electronics,64346
2594,2026-02-08,Customer_383,Smartwatch,Electronics,7283
2595,2026-04-13,Customer_326,Laptop,Electronics,N/A
2596,2026-01-30,Customer_82,Mobile,Electronics,256
2597,2026-04-28,Customer_173,Laptop,Electronics,85805rs
2598,2026-02-24,Customer_428,Tablet,electronics,60953
2599,2026-02-17,Customer_374,Mobile,Electronics,31218
2600,2026-04-16,Customer_680,Headphones,Electronics,20507rs
2601,2026-03-07,Customer_694,Laptop,Electronics,93513
2602,2026-01-02,Customer_229,Mobile,Electronics,24098
2603,2026-02-02,Customer_614,Tablet,Electronics,N/A
2604,2026-01-25,Customer_671,Speaker,Electronics,32544
2605,2026-04-21,Customer_687,Speaker,Electronics,N/A
2606,2026-02-09,Customer_81,Headphones,Electronics,26033
2607,2026-04-14,Customer_232,Camera,Electronics,17505
2608,2026-04-12,Customer_208,Headphones,Electronics,30366
2609,2026-04-04,Customer_758,Speaker,Electronics,76806
2610,2026-04-24,Customer_96,,Electronics,1789
2611,2026-02-13,Customer_675,Headphones,Electronics,3536
2612,2026-01-13,Customer_794,Camera,Electronics,15976
2613,2026-04-19,Customer_355,Speaker,Electronics,22439
2614,2026-02-20,Customer_581,Camera,Electronics,83810
2615,2026-03-15,Customer_676,Laptop,Electronics,57999
2616,2026-01-11,Customer_513,Mobile,Electronics,61078
2617,2026-01-26,Customer_218,Camera,Electronics,1657
2618,2026-03-31,Customer_277,Mobile,Electronics,56163
2619,2026-03-29,Customer_522,Mobile,Electronics,38568
2620,2026-03-25,Customer_796,Smartwatch,Electronics,25510
2621,2026-01-12,Customer_306,Headphones,Electronics,80477
2622,2026-03-28,Customer_322,Camera,Electronics,10588
2623,2026-01-06,Customer_702,Smartwatch,Electronics,51034
2624,2026-03-30,Customer_191,Tablet,Electronics,56902
2625,2026-04-10,Customer_268,Speaker,Electronics,N/A
2626,2026-03-04,Customer_199,Laptop,Electronics,58819
2627,2026-01-01,,Speaker,Electronics,97414
2628,2026-01-14,Customer_24,Speaker,Electronics,49089
2629,2026-03-07,Customer_623,Speaker,Electronics,50498
2630,2026-02-03,Customer_585,Speaker,Electronics,58114
2631,2026-03-04,Customer_109,Speaker,Electronics,73941
2632,2026-01-22,Customer_211,Camera,Electronics,64061
2633,2026-04-09,Customer_588,Mobile,Electronics,85527
2634,2026-01-16,Customer_435,Smartwatch,Electronics,42734
2635,2026-01-08,Customer_282,Smartwatch,Electronics,59492
2636,2026-01-03,Customer_299,Headphones,Electronics,34358
2637,2026-02-28,Customer_18,Tablet,Electronics,86583rs
2638,2026-02-07,Customer_77,Tablet,Electronics,38601
2639,2026-04-07,Customer_586,Headphones,Electronics,54985
2640,2026-01-17,Customer_587,,Electronics,75228
2641,2026-02-25,Customer_341,Tablet,Electronics,86042
2642,2026-03-08,Customer_141,Camera,Electronics,74021rs
2643,2026-04-23,Customer_454,Camera,Electronics,59649
2644,2026-04-18,Customer_132,Smartwatch,Electronics,43383
2645,2026-01-23,Customer_629,Smartwatch,Electronics,59497
2646,2026-02-17,Customer_615,,Electronics,6032
2647,2026-03-24,Customer_415,Camera,Electronics,21211
2648,2026-04-14,Customer_699,Mobile,Electronics,46784
2649,2026-03-03,Customer_651,Mobile,Electronics,42228
2650,2026-02-26,Customer_720,Laptop,Electronics,47209
2651,2026-04-04,Customer_631,Smartwatch,Electronics,99467
2652,2026-04-18,Customer_527,Tablet,Electronics,18214rs
2653,2026-01-18,Customer_170,Tablet,Electronics,80752
2654,2026-02-21,Customer_447,Mobile,Electronics,69320
2655,2026-03-24,Customer_440,Smartwatch,Electronics,54437
2656,2026-04-01,Customer_321,Camera,Electronics,70273
2657,2026-02-11,Customer_792,Camera,Electronics,83517
2658,2026-03-16,Customer_439,Smartwatch,Electronics,83048
2659,2026-03-05,Customer_237,Speaker,Electronics,72556
2660,2026-02-12,Customer_744,Smartwatch,Electronics,37697
2661,2026-01-25,Customer_316,Camera,Electronics,32485
2662,2026-04-21,Customer_729,Headphones,Electronics,32139rs
2663,2026-03-17,Customer_672,Tablet,Electronics,29871
2664,2026-04-05,Customer_637,Smartwatch,Electronics,20150
2665,2026-02-17,Customer_490,Smartwatch,Electronics,19178
2666,2026-03-23,Customer_721,Headphones,Electronics,15578
2667,2026-02-18,Customer_699,Speaker,electronics,N/A
2668,2026-01-17,Customer_175,Smartwatch,electronics,N/A
2669,2026-04-15,Customer_291,,Electronics,36762
2670,2026-02-08,Customer_401,Smartwatch,Electronics,14037
2671,2026-02-03,Customer_315,Headphones,Electronics,77798
2672,2026-02-03,Customer_496,Tablet,Electronics,20814
2673,2026-01-28,Customer_151,Laptop,Electronics,N/A
2674,2026-04-19,Customer_416,Smartwatch,Electronics,15719
2675,2026-04-21,Customer_372,Headphones,Electronics,86812
2676,2026-01-31,Customer_629,Camera,Electronics,59908
2677,2026-01-26,,Mobile,Electronics,33437
2678,2026-04-18,Customer_772,Speaker,Electronics,67415
2679,2026-01-21,Customer_661,Smartwatch,Electronics,82926
2680,2026-04-17,Customer_89,Speaker,Electronics,12171
2681,2026-02-18,Customer_518,Laptop,Electronics,61040
2682,2026-04-26,Customer_382,Camera,Electronics,89686
2683,2026-02-21,Customer_721,Mobile,electronics,7870
2684,2026-02-13,Customer_194,Smartwatch,Electronics,24192
2685,2026-02-21,Customer_724,Speaker,Electronics,63339
2686,2026-02-22,Customer_292,Smartwatch,Electronics,23205
2687,2026-03-04,Customer_476,Camera,Electronics,18284
2688,2026-02-17,Customer_60,Laptop,electronics,5864
2689,2026-03-09,Customer_291,Headphones,Electronics,3323
2690,2026-02-14,Customer_556,Headphones,Electronics,68595
2691,2026-03-15,Customer_622,Mobile,Electronics,99159
2692,2026-02-04,,Speaker,Electronics,74652rs
2693,2026-01-11,Customer_348,Mobile,Electronics,89113
2694,2026-02-21,,Camera,electronics,46161
2695,2026-03-30,Customer_152,Smartwatch,Electronics,47978
2696,2026-03-03,Customer_562,Camera,Electronics,39692
2697,2026-04-09,Customer_137,Mobile,Electronics,45380
2698,2026-04-20,Customer_602,Laptop,Electronics,24504
2699,2026-03-28,Customer_640,Speaker,Electronics,2646
2700,2026-03-24,Customer_622,Mobile,Electronics,1780
2701,2026-01-07,,Smartwatch,Electronics,21538
2702,2026-03-15,Customer_542,Mobile,Electronics,86337
2703,2026-04-30,Customer_495,Laptop,Electronics,7410
2704,2026-03-18,Customer_351,Headphones,Electronics,34934
2705,2026-01-12,Customer_662,Laptop,Electronics,46629
2706,2026-01-10,Customer_758,Camera,Electronics,38294
2707,2026-03-27,Customer_240,Mobile,Electronics,20983
2708,2026-03-22,Customer_86,Tablet,Electronics,24945
2709,2026-03-08,Customer_730,Tablet,Electronics,21459
2710,2026-02-18,Customer_491,Speaker,Electronics,8019
2711,2026-01-16,Customer_199,Smartwatch,Electronics,49952
2712,2026-03-21,Customer_273,Tablet,Electronics,88053
2713,2026-01-04,Customer_359,Mobile,Electronics,15642
2714,2026-01-25,Customer_146,Headphones,Electronics,49362
2715,2026-02-20,Customer_395,Headphones,Electronics,86735
2716,2026-04-09,Customer_165,Smartwatch,Electronics,29524
2717,2026-02-18,Customer_583,Smartwatch,Electronics,5174
2718,2026-04-28,Customer_575,Tablet,Electronics,17965
2719,2026-03-30,Customer_654,Headphones,Electronics,23474
2720,2026-01-23,Customer_639,Mobile,Electronics,63129
2721,2026-01-21,,Smartwatch,Electronics,6539
2722,2026-03-05,Customer_660,Headphones,Electronics,72231
2723,2026-04-19,Customer_307,Laptop,Electronics,N/A
2724,2026-01-01,Customer_636,Tablet,Electronics,N/A
2725,2026-01-25,Customer_286,Tablet,Electronics,95717
2726,2026-03-16,Customer_160,Smartwatch,Electronics,74629
2727,2026-04-20,Customer_222,,Electronics,13373
2728,2026-03-05,Customer_634,Speaker,Electronics,85246
2729,2026-03-31,Customer_678,Headphones,Electronics,40792
2730,2026-02-15,Customer_759,Camera,Electronics,77217
2731,2026-01-17,Customer_460,Headphones,Electronics,24341
2732,2026-04-21,Customer_299,Camera,Electronics,7720
2733,2026-04-26,Customer_62,Camera,Electronics,44913
2734,2026-01-06,Customer_688,Camera,Electronics,70310
2735,2026-02-24,Customer_207,Speaker,Electronics,69252
2736,2026-03-11,Customer_32,Tablet,Electronics,65297
2737,2026-01-24,Customer_299,Speaker,Electronics,61759
2738,2026-02-21,Customer_423,Mobile,Electronics,16039
2739,2026-01-23,Customer_23,Speaker,Electronics,80691
2740,2026-01-08,Customer_575,Smartwatch,Electronics,40133
2741,2026-03-24,Customer_423,Mobile,Electronics,94395
2742,2026-04-17,Customer_286,Speaker,Electronics,N/A
2743,2026-04-28,Customer_514,Tablet,Electronics,83726
2744,2026-01-10,Customer_496,Tablet,Electronics,8361
2745,2026-02-09,Customer_206,Laptop,Electronics,50529
2746,2026-04-02,,Speaker,Electronics,9317rs
2747,2026-03-26,Customer_572,Smartwatch,electronics,72428rs
2748,2026-02-22,Customer_480,,Electronics,77062
2749,2026-04-22,Customer_101,,Electronics,58790
2750,2026-02-08,Customer_625,Smartwatch,Electronics,2915
2751,2026-05-01,Customer_113,Tablet,Electronics,50806
2752,2026-04-18,Customer_89,Camera,electronics,70897
2753,2026-03-23,Customer_340,Smartwatch,Electronics,65419
2754,2026-01-04,Customer_781,Mobile,Electronics,14931
2755,2026-03-27,Customer_687,Camera,Electronics,46792
2756,2026-03-24,Customer_374,Camera,Electronics,65548
2757,2026-04-18,Customer_97,Headphones,Electronics,N/A
2758,2026-03-27,,Mobile,Electronics,19827
2759,2026-01-12,Customer_215,Headphones,Electronics,32125
2760,2026-01-20,Customer_56,Headphones,Electronics,62746rs
2761,2026-03-15,Customer_643,Headphones,Electronics,62079
2762,2026-02-04,Customer_722,Mobile,Electronics,76506
2763,2026-02-08,Customer_544,Camera,Electronics,6742
2764,2026-05-01,,Tablet,Electronics,34897
2765,2026-01-17,Customer_416,Mobile,Electronics,41815
2766,2026-03-02,Customer_386,Mobile,Electronics,74508
2767,2026-01-28,Customer_40,Camera,Electronics,80172
2768,2026-02-09,Customer_163,Headphones,Electronics,53970
2769,2026-04-10,Customer_399,Headphones,Electronics,57339
2770,2026-03-09,Customer_52,Mobile,Electronics,N/A
2771,2026-01-24,Customer_168,Headphones,Electronics,28337
2772,2026-03-25,Customer_44,Smartwatch,electronics,12918
2773,2026-03-15,Customer_455,Mobile,Electronics,80263
2774,2026-02-21,Customer_519,Mobile,Electronics,78265
2775,2026-04-21,Customer_488,Camera,Electronics,86420
2776,2026-04-22,Customer_584,Headphones,Electronics,19799
2777,2026-03-19,Customer_9,Tablet,Electronics,52792
2778,2026-02-11,Customer_726,Speaker,Electronics,1442
2779,2026-03-09,Customer_169,Mobile,Electronics,15190
2780,2026-04-25,Customer_194,Smartwatch,Electronics,250
2781,2026-03-25,Customer_3,Smartwatch,Electronics,72427
2782,2026-02-14,Customer_205,Mobile,Electronics,39823
2783,2026-03-12,Customer_586,Camera,Electronics,80761
2784,2026-02-28,Customer_175,Tablet,Electronics,69951
2785,2026-03-27,Customer_721,Laptop,Electronics,43125
2786,2026-01-22,Customer_34,Tablet,Electronics,92060
2787,2026-01-17,Customer_294,Laptop,Electronics,16536
2788,2026-01-01,Customer_247,Speaker,Electronics,N/A
2789,2026-01-09,Customer_430,Camera,Electronics,92184rs
2790,2026-02-14,Customer_424,Mobile,Electronics,31244
2791,2026-02-13,Customer_519,Speaker,Electronics,52041
2792,2026-03-16,Customer_343,Mobile,Electronics,6819
2793,2026-03-26,Customer_609,,Electronics,67148
2794,2026-01-23,Customer_209,Smartwatch,Electronics,71394
2795,2026-01-19,Customer_272,Smartwatch,Electronics,91459
2796,2026-03-02,Customer_182,Headphones,Electronics,79933
2797,2026-04-28,Customer_538,Laptop,Electronics,67524
2798,2026-04-23,Customer_299,Headphones,Electronics,70256
2799,2026-04-29,Customer_315,,Electronics,77593
2800,2026-03-26,Customer_655,Smartwatch,Electronics,15726
2801,2026-03-28,Customer_374,Tablet,Electronics,69080
2802,2026-01-11,Customer_576,Speaker,Electronics,69489
2803,2026-01-04,,Mobile,Electronics,60881rs
2804,2026-04-10,,Tablet,Electronics,55519
2805,2026-01-11,Customer_83,Laptop,Electronics,35788
2806,2026-02-18,Customer_520,Headphones,Electronics,6503rs
2807,2026-02-06,Customer_71,Mobile,Electronics,39877
2808,2026-02-14,Customer_167,Laptop,Electronics,10550rs
2809,2026-03-28,Customer_17,Tablet,Electronics,41338
2810,2026-01-20,Customer_602,Smartwatch,Electronics,24661
2811,2026-03-19,Customer_172,Mobile,Electronics,39009
2812,2026-01-19,Customer_103,Camera,Electronics,68500
2813,2026-02-28,Customer_748,Laptop,Electronics,2487
2814,2026-04-12,Customer_496,Tablet,Electronics,9924
2815,2026-01-28,Customer_332,Headphones,Electronics,83435
2816,2026-02-23,Customer_559,Laptop,Electronics,92528
2817,2026-02-14,Customer_657,Speaker,Electronics,56725
2818,2026-02-02,Customer_336,Speaker,Electronics,51244
2819,2026-03-17,,Tablet,Electronics,74349
2820,2026-02-26,Customer_175,Mobile,Electronics,68389rs
2821,2026-04-12,Customer_668,Mobile,Electronics,66100
2822,2026-02-14,Customer_721,Camera,electronics,35753
2823,2026-03-25,Customer_423,Headphones,Electronics,93102
2824,2026-02-04,Customer_574,Mobile,Electronics,16150
2825,2026-03-29,Customer_261,Camera,Electronics,27307
2826,2026-01-07,Customer_715,Smartwatch,Electronics,84128
2827,2026-04-17,Customer_582,Camera,Electronics,91590
2828,2026-04-23,Customer_480,Laptop,Electronics,42906
2829,2026-04-14,Customer_783,Speaker,Electronics,46111
2830,2026-01-14,Customer_465,Camera,Electronics,76585
2831,2026-01-25,Customer_99,Camera,Electronics,64143
2832,2026-01-09,Customer_742,Mobile,Electronics,35538
2833,2026-01-16,Customer_156,Headphones,Electronics,18565
2834,2026-02-14,,Camera,Electronics,69034
2835,2026-02-02,Customer_350,Laptop,Electronics,75478
2836,2026-02-07,Customer_542,Headphones,Electronics,4258
2837,2026-04-01,Customer_305,Smartwatch,Electronics,93873
2838,2026-01-15,Customer_426,Mobile,Electronics,96841
2839,2026-01-16,,Speaker,Electronics,41450
2840,2026-01-05,Customer_414,Smartwatch,Electronics,2603
2841,2026-01-16,Customer_546,Laptop,Electronics,15872
2842,2026-01-20,Customer_696,Headphones,Electronics,26537
2843,2026-02-12,Customer_357,Camera,Electronics,24688
2844,2026-01-09,Customer_379,Laptop,Electronics,99945
2845,2026-04-12,Customer_656,Headphones,Electronics,94325
2846,2026-04-12,,Headphones,Electronics,N/A
2847,2026-04-11,Customer_385,Camera,Electronics,10019
2848,2026-04-18,Customer_376,Mobile,Electronics,99075
2849,2026-03-14,Customer_316,Speaker,Electronics,14231
2850,2026-02-02,Customer_554,Tablet,Electronics,63758
2851,2026-04-26,Customer_320,,Electronics,78614
2852,2026-01-13,,Camera,Electronics,62700
2853,2026-04-21,Customer_102,Tablet,Electronics,83016
2854,2026-04-11,Customer_784,Speaker,Electronics,N/A
2855,2026-01-22,Customer_147,Laptop,Electronics,62553
2856,2026-01-12,Customer_63,Tablet,Electronics,32641
2857,2026-01-01,Customer_579,Smartwatch,Electronics,72443
2858,2026-01-05,Customer_244,Headphones,Electronics,82564
2859,2026-04-29,Customer_209,Laptop,Electronics,65738
2860,2026-04-15,Customer_270,Headphones,Electronics,31152
2861,2026-02-19,Customer_421,Speaker,Electronics,53069
2862,2026-04-09,,Smartwatch,Electronics,59773
2863,2026-01-16,Customer_471,Mobile,electronics,96359
2864,2026-04-19,Customer_642,Laptop,Electronics,62027
2865,2026-03-17,Customer_662,Tablet,Electronics,56207
2866,2026-03-15,Customer_79,Laptop,Electronics,60176
2867,2026-02-13,Customer_684,Camera,Electronics,54594
2868,2026-02-02,Customer_428,Speaker,Electronics,78421
2869,2026-01-21,Customer_516,Headphones,Electronics,92567
2870,2026-01-11,Customer_273,Laptop,Electronics,99921
2871,2026-01-27,Customer_644,Laptop,Electronics,23534
2872,2026-01-24,Customer_580,Smartwatch,Electronics,73536
2873,2026-04-18,,Mobile,Electronics,69512
2874,2026-03-27,Customer_536,Camera,Electronics,54147
2875,2026-03-27,Customer_391,Laptop,Electronics,88481
2876,2026-03-13,,Smartwatch,Electronics,23789
2877,2026-03-10,Customer_747,Camera,Electronics,19508
2878,2026-03-01,Customer_457,Headphones,Electronics,964
2879,2026-03-06,Customer_100,Camera,Electronics,98287
2880,2026-02-04,Customer_159,Laptop,Electronics,43658rs
2881,2026-03-31,,Headphones,Electronics,4691
2882,2026-02-02,Customer_245,Camera,Electronics,33258
2883,2026-01-13,Customer_340,Laptop,Electronics,90005
2884,2026-03-06,Customer_5,Speaker,Electronics,78848
2885,2026-03-16,Customer_662,Smartwatch,Electronics,76321
2886,2026-03-30,Customer_791,Mobile,Electronics,33805
2887,2026-03-24,Customer_79,Tablet,Electronics,83914
2888,2026-03-20,Customer_477,Tablet,Electronics,96652
2889,2026-02-13,Customer_527,Laptop,Electronics,N/A
2890,2026-01-20,Customer_374,Laptop,Electronics,19918
2891,2026-04-23,Customer_627,Camera,Electronics,46960
2892,2026-04-27,Customer_242,Camera,Electronics,78266
2893,2026-02-10,Customer_535,Laptop,Electronics,54339
